CLASS,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
CLEAN,1283.981864,CrhnPdrj0EZjTz0k6,10.0.2.15,52895,192.168.33.254,53,udp,0.060764,33,83,SF,1,61,1,111
CLEAN,1284.057026,C9xD7iwEybW9Kg107,10.0.2.15,60122,192.168.33.254,53,udp,0.080553,41,57,SF,1,69,1,85
CLEAN,1284.147379,CABeA74qAF0Y3fwuf1,10.0.2.15,59022,192.168.33.254,53,udp,0.062643,41,69,SF,1,69,1,97
CLEAN,1286.344345,CePikf3LORP0faEGYg,10.0.2.15,63530,192.168.33.254,53,udp,0.090335,51,97,SF,1,79,1,125
CLEAN,1286.457738,CxOXgm4R9kTe6LO5Aj,10.0.2.15,56460,192.168.33.254,53,udp,0.066646,51,97,SF,1,79,1,125
CLEAN,1286.532674,CQcAQv2XmIMnhVbzzd,10.0.2.15,63044,192.168.33.254,53,udp,0.08128,49,65,SF,1,77,1,93
CLEAN,1286.628691,C4GiDW3nD3q8nQPLm1,10.0.2.15,55733,192.168.33.254,53,udp,0.084164,49,77,SF,1,77,1,105
CLEAN,1287.465728,CTgpY52cheHEfwKhg8,10.0.2.15,60128,192.168.33.254,53,udp,0.03784,50,95,SF,1,78,1,123
CLEAN,1287.524981,CiZurn462HYYr1TiVb,10.0.2.15,58944,192.168.33.254,53,udp,0.034332,50,95,SF,1,78,1,123
CLEAN,1287.56516,CT9hWk36ns6xX7SIni,10.0.2.15,62019,192.168.33.254,53,udp,0.052197,48,64,SF,1,76,1,92
CLEAN,1287.631156,CkGpZB3KH3r6faChVh,10.0.2.15,54709,192.168.33.254,53,udp,0.037299,48,76,SF,1,76,1,104
CLEAN,1309.838713,CigEG04gw1DBTG6vf,10.0.2.15,62900,192.168.33.254,53,udp,0.054874,51,97,SF,1,79,1,125
CLEAN,1309.909537,CEdOww4imvuWNvMQHi,10.0.2.15,59154,192.168.33.254,53,udp,0.048175,51,97,SF,1,79,1,125
CLEAN,1309.983769,C5yOXIim5Ug1sYZl3,10.0.2.15,56468,192.168.33.254,53,udp,0.045987,49,65,SF,1,77,1,93
CLEAN,1310.048555,CHwU2D2TAup3ejXc93,10.0.2.15,55649,192.168.33.254,53,udp,0.058434,49,77,SF,1,77,1,105
CLEAN,1316.950105,CSD0U41s5t92xAnGtj,10.0.2.15,49323,216.58.207.78,443,tcp,0.281688,509,4422,SF,10,921,15,5026
CLEAN,1319.625938,CRtjyD3E9v0jauYDAh,10.0.2.15,49326,173.194.24.233,443,tcp,1.006432,1044,10935,SF,12,1536,20,11739
CLEAN,1316.848159,CYbfJ646LE1JXQPA43,10.0.2.15,59451,192.168.33.254,53,udp,0.055474,42,92,SF,1,70,1,120
CLEAN,1317.061111,Ckg91dHWPAeesszua,10.0.2.15,54095,192.168.33.254,53,udp,0.051311,42,92,SF,1,70,1,120
CLEAN,1317.275883,CdWjgR3UiUdiaFIHfh,10.0.2.15,53189,192.168.33.254,53,udp,0.031704,41,57,SF,1,69,1,85
CLEAN,1317.461091,C0EhCm2hKmcmhqTR88,10.0.2.15,57332,192.168.33.254,53,udp,0.043124,41,69,SF,1,69,1,97
CLEAN,1286.518864,CBkbGu1MW36XX4KmFi,10.0.2.15,49318,173.194.10.213,443,tcp,36.222525,8519,1585755,SF,267,19213,1359,1640119
CLEAN,1318.068465,CgABby1ojCSbclRKT,10.0.2.15,53602,192.168.33.254,53,udp,0.034726,48,440,SF,1,76,1,468
CLEAN,1286.441758,CRK0QE4PzP84IQ14c5,10.0.2.15,49317,173.194.10.213,443,tcp,36.689047,8518,608438,SF,164,15092,635,633842
CLEAN,1318.217165,CIjpFX2X94hRCNTzci,10.0.2.15,56430,192.168.33.254,53,udp,0.043991,48,440,SF,1,76,1,468
CLEAN,1318.22593,Czwd0c3lW9tzkk0Xu4,10.0.2.15,61887,192.168.33.254,53,udp,0.054576,42,347,SF,1,70,1,375
CLEAN,1318.295404,CrOnOCMWuZE3EOce3,10.0.2.15,58151,192.168.33.254,53,udp,0.045821,78,343,SF,1,106,1,371
CLEAN,1318.40909,Cl51n32IbJYAN6Vrt6,10.0.2.15,53285,192.168.33.254,53,udp,0.036793,42,347,SF,1,70,1,375
CLEAN,1318.489026,CLVs6S3nVbfHic94Ne,10.0.2.15,62527,192.168.33.254,53,udp,0.052557,78,156,SF,1,106,1,184
CLEAN,1318.526705,CY1EIK2blBhyRQdi27,10.0.2.15,61988,192.168.33.254,53,udp,0.070452,47,312,SF,1,75,1,340
CLEAN,1318.611468,CQ2SJD2FeGTY8Frvyj,10.0.2.15,61943,192.168.33.254,53,udp,0.077338,47,128,SF,1,75,1,156
CLEAN,1319.401646,CBSUkT1YymxfR7zE02,10.0.2.15,49833,192.168.33.254,53,udp,0.078918,50,95,SF,1,78,1,123
CLEAN,1318.553285,Cco28e4rO5pZEKpH7c,10.0.2.15,49325,52.41.230.224,443,tcp,5.905303,368,3063,SF,10,780,12,3547
CLEAN,1319.635698,C8dr0V3ollkIlSbEVf,10.0.2.15,59330,192.168.33.254,53,udp,0.061973,50,95,SF,1,78,1,123
CLEAN,1319.786953,Cu8Cqg3IvIYmUgri03,10.0.2.15,57303,192.168.33.254,53,udp,0.032513,48,64,SF,1,76,1,92
CLEAN,1319.842473,COtBFm2TBfCNt3Hfc,10.0.2.15,61382,192.168.33.254,53,udp,0.049997,48,76,SF,1,76,1,104
CLEAN,1319.63062,CSvmiC2hjiitlmjzRa,10.0.2.15,49327,173.194.24.233,443,tcp,5.801194,337,4999,SF,10,749,12,5483
CLEAN,1264.13024,CBJZjM3X39sJjblTfh,10.0.2.15,49284,52.42.6.91,443,tcp,63.05433,3231,11538,SF,20,4048,27,12622
CLEAN,1323.223291,CwV8XV2eQBgpJ3ElZ,10.0.2.15,55409,192.168.33.254,53,udp,0.044546,42,96,SF,1,70,1,124
CLEAN,1323.340121,C9Oc624CikoUS2bp3k,10.0.2.15,58008,192.168.33.254,53,udp,0.054449,42,96,SF,1,70,1,124
CLEAN,1323.470602,CJcH8M2rrTUvIiBulg,10.0.2.15,52247,192.168.33.254,53,udp,0.045758,42,58,SF,1,70,1,86
CLEAN,1323.64933,CcjNF6rzAStrm7Hsg,10.0.2.15,63144,192.168.33.254,53,udp,0.046071,42,102,SF,1,70,1,130
CLEAN,1323.657428,CHhT5iMbIGUw1cKma,10.0.2.15,65201,192.168.33.254,53,udp,0.056035,29,74,SF,1,57,1,102
CLEAN,1323.787209,CXuAqs1Npb1LKwbXUb,10.0.2.15,62276,192.168.33.254,53,udp,0.045156,29,74,SF,1,57,1,102
CLEAN,1323.879556,CNO2KN2cBP6RDVmWG4,10.0.2.15,54706,192.168.33.254,53,udp,0.034932,36,52,SF,1,64,1,80
CLEAN,1323.979289,CekSOn4s9xbPCRLX1g,10.0.2.15,58802,192.168.33.254,53,udp,0.037518,36,64,SF,1,64,1,92
CLEAN,1324.270768,CZUmjG4vDLGAWogBK9,10.0.2.15,59588,192.168.33.254,53,udp,0.050236,45,86,SF,1,73,1,114
CLEAN,1324.410957,CMPTRv2GGAD0Iwa7U1,10.0.2.15,51655,192.168.33.254,53,udp,0.05243,45,86,SF,1,73,1,114
CLEAN,1324.493131,CwUJny2mJrtbWDlH9e,10.0.2.15,63340,192.168.33.254,53,udp,0.04001,44,60,SF,1,72,1,88
CLEAN,1324.555851,CPUJyE1D7XldacbLP1,10.0.2.15,58162,192.168.33.254,53,udp,0.037547,44,72,SF,1,72,1,100
CLEAN,1324.572108,C7HGBI1yt5RbN0Xd17,10.0.2.15,50905,192.168.33.254,53,udp,0.039208,32,48,SF,1,60,1,76
CLEAN,1324.737058,C7FSCu46LZWILBvKaf,10.0.2.15,59504,192.168.33.254,53,udp,0.128563,32,48,SF,1,60,1,76
CLEAN,1325.06963,CWNIKn2meIkpfGk4mj,10.0.2.15,63911,192.168.33.254,53,udp,0.04675,32,48,SF,1,60,1,76
CLEAN,1325.16447,CgnLXO1HEp9oIZCW07,10.0.2.15,57541,192.168.33.254,53,udp,0.049033,32,60,SF,1,60,1,88
CLEAN,1334.890418,CefBl94kqAGYs6a9re,10.0.2.15,50703,192.168.33.254,53,udp,0.069069,40,105,SF,1,68,1,133
CLEAN,1335.00503,CifcoS2N0v5EIwpNz1,10.0.2.15,60249,192.168.33.254,53,udp,0.059063,40,105,SF,1,68,1,133
CLEAN,1339.594178,CJY5uA41IUo2WQ9C0h,10.0.2.15,49329,216.58.207.78,443,tcp,0.465427,497,4405,SF,10,909,13,4929
CLEAN,1335.119325,C76xRCZ4DTNP3TD9d,10.0.2.15,55374,192.168.33.254,53,udp,0.046293,53,69,SF,1,81,1,97
CLEAN,1335.181599,CBuLtU3tJfcSv4O5Yc,10.0.2.15,61340,192.168.33.254,53,udp,0.060181,53,81,SF,1,81,1,109
CLEAN,1309.899754,CIInDh40kkdpvcsNY6,10.0.2.15,49320,173.194.10.215,443,tcp,30.311002,683,5215,SF,13,1217,15,5819
CLEAN,1310.014097,COPFCL20ImDyJtJWD9,10.0.2.15,49321,173.194.10.215,443,tcp,30.303247,677,5215,SF,13,1211,15,5819
CLEAN,1342.314207,CKr6M54ca6vNfKxDQi,10.0.2.15,49330,216.58.207.78,443,tcp,0.543764,505,4422,SF,10,917,13,4946
CLEAN,1339.525836,C17Xdk2N0vN6hLTfof,10.0.2.15,64807,192.168.33.254,53,udp,0.049811,30,75,SF,1,58,1,103
CLEAN,1339.730449,CMU4Rd3rxxwwN1N3ah,10.0.2.15,60749,192.168.33.254,53,udp,0.036736,30,75,SF,1,58,1,103
CLEAN,1339.784186,CFhuJJ24mf3EcTzm07,10.0.2.15,62403,192.168.33.254,53,udp,0.039426,36,52,SF,1,64,1,80
CLEAN,1339.869649,CT8o9v3N3hXgMNrf79,10.0.2.15,52212,192.168.33.254,53,udp,0.054834,36,64,SF,1,64,1,92
CLEAN,1341.605795,CFxKNp1Ipnnl9v3z53,10.0.2.15,58058,192.168.33.254,53,udp,0.057962,33,83,SF,1,61,1,111
CLEAN,1341.711834,C9sIQz3yYgXclAfGLl,10.0.2.15,51094,192.168.33.254,53,udp,0.035321,33,83,SF,1,61,1,111
CLEAN,1341.76382,Cslg0G1WhySSQzh2Se,10.0.2.15,56062,192.168.33.254,53,udp,0.030549,41,57,SF,1,69,1,85
CLEAN,1341.817402,C5OIGAA2omqzuz3f9,10.0.2.15,54164,192.168.33.254,53,udp,0.038291,41,69,SF,1,69,1,97
CLEAN,1342.172277,CatwHp24gmH0d1giaf,10.0.2.15,60745,192.168.33.254,53,udp,0.062343,38,88,SF,1,66,1,116
CLEAN,1342.653683,CTSwjd1BkaVwE4dG7h,10.0.2.15,64858,192.168.33.254,53,udp,0.061332,38,88,SF,1,66,1,116
CLEAN,1342.779303,CB0x3i3GaAz6rt6zM4,10.0.2.15,55048,192.168.33.254,53,udp,0.074444,41,57,SF,1,69,1,85
CLEAN,1342.925509,C76H2w3r1zFsn0p7l8,10.0.2.15,58398,192.168.33.254,53,udp,0.065262,41,69,SF,1,69,1,97
CLEAN,1310.128039,CzF79b1YCz5AMAKri,10.0.2.15,49322,173.194.10.215,443,tcp,48.868025,27854,4347268,SF,786,59306,4276,4518312
CLEAN,1270.721707,CHPSzH19inh9Y5o8Kb,10.0.2.15,49309,216.58.207.78,80,tcp,88.278032,1278,2520,SF,17,1977,17,3204
CLEAN,1342.315762,CRFwii1SqiMXwCxMGd,10.0.2.15,49331,216.58.207.78,443,tcp,16.686739,992,4848,SF,15,1604,20,5652
CLEAN,1279.414253,Cz0zGeaveHdtnpUEe,10.0.2.15,49314,216.58.207.70,443,tcp,79.59061,620,4166,SF,15,1232,18,4890
CLEAN,1270.717215,CB0cqs16d0o04IrpHi,10.0.2.15,49308,216.58.207.78,80,tcp,88.289737,852,1680,SF,16,1512,15,2284
CLEAN,1272.722342,C3mXMVvF0ixoqQR8f,10.0.2.15,49313,216.58.211.3,443,tcp,86.28688,2621,4810,SF,21,3473,27,5894
CLEAN,1285.399477,C8D1pT1HLxifbCaRba,10.0.2.15,49316,216.58.211.14,443,tcp,73.628415,13258,6634,SF,53,15390,73,9558
CLEAN,1269.979009,C5vdg93EGXEm7nvxti,10.0.2.15,49301,216.58.211.4,443,tcp,89.048916,2924,6491,SF,23,3856,30,7695
CLEAN,1270.148807,CjuW2k1SHZlgDaorHe,10.0.2.15,49303,216.58.207.65,443,tcp,88.888368,1062,13852,SF,19,1834,32,15136
CLEAN,1269.140427,CSq73L3PQmAAt3IRme,10.0.2.15,49296,216.58.207.65,443,tcp,89.896837,623,3943,SF,14,1195,17,4627
CLEAN,1269.221495,CyxLj314X4nfjBOIH5,10.0.2.15,49297,172.217.23.162,443,tcp,89.817431,4047,9146,SF,27,5139,36,10590
CLEAN,1267.961237,ClUERF3RtIQQwxZxq4,10.0.2.15,49294,216.58.207.66,443,tcp,91.130855,3368,14289,SF,25,4380,39,15853
CLEAN,1266.861768,CwIKBz3rm68FKsDX1,10.0.2.15,49292,216.58.207.67,443,tcp,92.230394,615,4468,SF,14,1187,17,5152
CLEAN,1266.069721,CEF4HP3jVQsB1uWyt8,10.0.2.15,49289,216.58.207.78,80,tcp,93.022466,3408,6720,SF,27,4508,29,7884
CLEAN,1270.88385,CsBIl92aV2HfXS9bda,10.0.2.15,49311,216.58.207.78,80,tcp,88.210005,852,1680,SF,16,1512,15,2284
CLEAN,1264.608956,C1Ud8RJEkd52oBzE8,10.0.2.15,49285,93.184.220.29,80,tcp,94.486193,856,1780,SF,17,1557,16,2424
CLEAN,1323.280429,CF4aqk3k0tr6c689W7,10.0.2.15,49328,216.58.206.2,443,tcp,35.816798,976,4693,SF,15,1588,19,5457
CLEAN,1258.447563,CS499B38cO0Wa491Cb,10.0.2.15,49281,52.222.174.22,80,tcp,100.649734,570,1156,SF,17,1271,17,1840
CLEAN,1265.821087,CQq06h3dFLCl8iuTlf,10.0.2.15,49288,216.58.207.78,443,tcp,93.277869,20193,453249,SF,205,28405,548,475173
CLEAN,1318.152894,Cqe0Gy1oMmV894ldga,10.0.2.15,49324,52.41.230.224,443,tcp,41.020288,4694,3219,SF,17,5389,19,3983
CLEAN,1364.029131,Cf4kKZ3vjfd2d2hEJg,10.0.2.15,65400,192.168.33.254,53,udp,0.145124,42,347,SF,1,70,1,375
CLEAN,1364.252038,CQi1Xd2yJYzYM5dzll,10.0.2.15,57947,192.168.33.254,53,udp,0.245877,42,347,SF,1,70,1,375
CLEAN,1364.503742,CUYYiG3XqaOXIPut62,10.0.2.15,60588,192.168.33.254,53,udp,0.059354,47,312,SF,1,75,1,340
CLEAN,1364.568533,CP2lMO2woOJiAeOWMa,10.0.2.15,57578,192.168.33.254,53,udp,0.04369,47,128,SF,1,75,1,156
CLEAN,1369.760036,CdFKP32lz7LPqonAee,10.0.2.15,49340,216.58.207.78,443,tcp,0.114075,498,4342,RSTR,10,910,12,4826
CLEAN,1370.157737,CQRKLy1njD80LJEN72,10.0.2.15,49344,216.58.207.67,443,tcp,0.174825,500,4384,RSTO,10,912,12,4868
CLEAN,1365.613201,CFqOEo2Ea8MoPq2h5,10.0.2.15,52649,192.168.33.254,53,udp,0.049986,33,113,SF,1,61,1,141
CLEAN,1365.667911,CtaoM01WxcH1QLWz9c,10.0.2.15,54035,192.168.33.254,53,udp,0.042162,52,84,SF,1,80,1,112
CLEAN,1365.718796,C4yGWN3I8R5lI2EVUk,10.0.2.15,62730,192.168.33.254,53,udp,0.041559,52,108,SF,1,80,1,136
CLEAN,1371.259247,CfFePw4MrFchASpqrd,10.0.2.15,49351,216.58.207.66,443,tcp,0.252338,1341,8430,SF,16,1993,22,9314
CLEAN,1372.115145,Cmvkyn2Shq02HK86pk,10.0.2.15,49354,216.58.207.66,443,tcp,0.177018,515,4101,SF,12,1007,15,4705
CLEAN,1372.146952,C80PbiqsA99SjAZsd,10.0.2.15,49355,216.58.207.34,443,tcp,0.326124,1368,4833,SF,15,1980,20,5637
CLEAN,1367.863586,CkI0es3Vw8qfsS0iI3,10.0.2.15,55530,192.168.33.254,53,udp,0.030882,34,202,SF,1,62,1,230
CLEAN,1367.902393,Cf8ZDh2Rg8iwYr0Xbi,10.0.2.15,56468,192.168.33.254,53,udp,0.034447,45,184,SF,1,73,1,212
CLEAN,1367.941672,CceoId4FQKx1cTTHpk,10.0.2.15,57064,192.168.33.254,53,udp,0.032001,45,196,SF,1,73,1,224
CLEAN,1372.20685,CL004z4Iw4tb6PLoZk,10.0.2.15,49357,216.58.211.4,443,tcp,1.635444,1211,4139,SF,15,1823,19,4903
CLEAN,1372.578723,CTV1NU3nRp6zhjdpv9,10.0.2.15,49363,216.58.207.78,443,tcp,1.322059,496,4406,SF,10,908,13,4930
CLEAN,1372.577893,CtVXlk38WtND6cBstk,10.0.2.15,49362,216.58.207.78,443,tcp,1.32592,496,4406,SF,11,948,14,4970
CLEAN,1372.580234,CQC4dj39FddUv2ijub,10.0.2.15,49364,216.58.207.78,443,tcp,1.339035,496,4406,SF,10,908,13,4930
CLEAN,1372.581362,CmTQgT3bvyBcE4KcI5,10.0.2.15,49365,216.58.207.78,443,tcp,1.340984,496,4407,SF,11,948,13,4931
CLEAN,1372.581943,CpjGF127KvKo5AxeXi,10.0.2.15,49366,216.58.207.78,443,tcp,1.343361,496,4405,SF,12,988,14,4969
CLEAN,1372.554578,CcIabBwCck1uUh7Dk,10.0.2.15,49361,216.58.207.78,443,tcp,1.372406,496,4406,SF,12,988,14,4970
CLEAN,1369.361309,CoRwDLipSIClZJSh,10.0.2.15,58390,192.168.33.254,53,udp,0.041802,29,45,SF,1,57,1,73
CLEAN,1369.416197,CMuyM71qxkj0D5rWy2,10.0.2.15,58281,192.168.33.254,53,udp,0.053547,29,45,SF,1,57,1,73
CLEAN,1369.477189,Cr5XDE474A5m4oMA08,10.0.2.15,53894,192.168.33.254,53,udp,0.052102,33,83,SF,1,61,1,111
CLEAN,1369.479053,CCneqMRzcaQToRaHb,10.0.2.15,56023,192.168.33.254,53,udp,0.049402,29,45,SF,1,57,1,73
CLEAN,1369.540822,C7KPa01vgZk82tvp7j,10.0.2.15,58699,192.168.33.254,53,udp,0.036256,33,83,SF,1,61,1,111
CLEAN,1369.541154,CMM9hD3bw5J8qhpSve,10.0.2.15,63611,192.168.33.254,53,udp,0.036447,29,57,SF,1,57,1,85
CLEAN,1369.584308,CtsUbh1Obqot2AGaP5,10.0.2.15,63302,192.168.33.254,53,udp,0.052889,41,57,SF,1,69,1,85
CLEAN,1369.405891,C7sfYFalxIjs99Crf,10.0.2.15,49337,216.58.207.78,80,tcp,5.215612,0,0,SF,4,172,3,124
CLEAN,1369.645372,C0C0hB3blkGWYq9Vvj,10.0.2.15,61950,192.168.33.254,53,udp,0.03107,41,69,SF,1,69,1,97
CLEAN,1369.651475,CaJ3Sxw2IkCwTGTid,10.0.2.15,55922,192.168.33.254,53,udp,0.053772,37,77,SF,1,65,1,105
CLEAN,1369.714261,CvaVY33L37mhcFy0D7,10.0.2.15,59883,192.168.33.254,53,udp,0.033971,37,77,SF,1,65,1,105
CLEAN,1369.754395,CGeAr5zUUkmhwwxd1,10.0.2.15,59446,192.168.33.254,53,udp,0.03683,38,54,SF,1,66,1,82
CLEAN,1369.757774,C2nxVq33V8PgPiIXUd,10.0.2.15,59243,192.168.33.254,53,udp,0.057241,53,357,SF,1,81,1,385
CLEAN,1369.774119,CzOcc53UUYWhaxO7H,10.0.2.15,64609,192.168.33.254,53,udp,0.041423,41,429,SF,1,69,1,457
CLEAN,1369.79866,CzPEHV2z9Dea85L7R1,10.0.2.15,49530,192.168.33.254,53,udp,0.048308,38,66,SF,1,66,1,94
CLEAN,1369.861291,Chy3nY3XkJWq9wnHWk,10.0.2.15,51768,192.168.33.254,53,udp,0.036428,46,311,SF,1,74,1,339
CLEAN,1369.86241,CKI6Pw3dhFGhYPGsv8,10.0.2.15,63106,192.168.33.254,53,udp,0.035961,41,429,SF,1,69,1,457
CLEAN,1369.908359,CZqXGG2kLBpcFgy2yk,10.0.2.15,58031,192.168.33.254,53,udp,0.086414,81,346,SF,1,109,1,374
CLEAN,1369.948021,CBynU32I2vSgkJfm5l,10.0.2.15,54804,192.168.33.254,53,udp,0.042332,46,127,SF,1,74,1,155
CLEAN,1370.018444,CfXjSk1X4POwAydnsj,10.0.2.15,56011,192.168.33.254,53,udp,0.082402,81,159,SF,1,109,1,187
CLEAN,1370.119055,CW7PtV25dIfu3Jdut8,10.0.2.15,57507,192.168.33.254,53,udp,0.034436,35,87,SF,1,63,1,115
CLEAN,1370.169593,COhuP11c2WS5cNnvV9,10.0.2.15,63500,192.168.33.254,53,udp,0.040436,35,87,SF,1,63,1,115
CLEAN,1370.271447,CQSigP2JWDUSRX5TY3,10.0.2.15,64219,192.168.33.254,53,udp,0.05675,43,59,SF,1,71,1,87
CLEAN,1370.289589,CsJFbI1x040Bdo0EX,10.0.2.15,62585,192.168.33.254,53,udp,0.061799,35,83,SF,1,63,1,111
CLEAN,1370.34478,CdFIz94rogsSe1AMW2,10.0.2.15,49766,192.168.33.254,53,udp,0.053446,43,71,SF,1,71,1,99
CLEAN,1370.363205,CHeR541i0uD7wOD5uk,10.0.2.15,57237,192.168.33.254,53,udp,0.062355,35,83,SF,1,63,1,111
CLEAN,1370.430112,CirJoe4ZYsl0KSrJ1h,10.0.2.15,55436,192.168.33.254,53,udp,0.052493,36,52,SF,1,64,1,80
CLEAN,1370.489714,CGccTS11yTpORk01gb,10.0.2.15,59228,192.168.33.254,53,udp,0.061688,36,104,SF,1,64,1,132
CLEAN,1370.358119,CKdkmU1oSCoXK2xgqh,10.0.2.15,49347,93.184.220.29,80,tcp,5.27805,0,0,SF,4,172,3,124
CLEAN,1370.358902,CLHAYC4TzqTyiKZXic,10.0.2.15,49348,93.184.220.29,80,tcp,5.279545,0,0,SF,4,172,3,124
CLEAN,1369.81914,CFQ0R90zvFDldW5Wj,10.0.2.15,49341,52.42.6.91,443,tcp,6.012072,361,3799,SF,10,773,12,4283
CLEAN,1371.195651,CWWZNk18BNghEsL6x5,10.0.2.15,57826,192.168.33.254,53,udp,0.036174,48,90,SF,1,76,1,118
CLEAN,1371.211909,Clj93r1Sh9NWCswpw5,10.0.2.15,60806,192.168.33.254,53,udp,0.04265,42,84,SF,1,70,1,112
CLEAN,1371.242735,CVTApm2LgbsrpeNNQh,10.0.2.15,52755,192.168.33.254,53,udp,0.045065,45,61,SF,1,73,1,89
CLEAN,1371.269004,CH8WX53k8MwDtN30q4,10.0.2.15,50393,192.168.33.254,53,udp,0.038746,42,84,SF,1,70,1,112
CLEAN,1371.296529,CKOZA7zbXwThKh2kl,10.0.2.15,50964,192.168.33.254,53,udp,0.052834,45,105,SF,1,73,1,133
CLEAN,1371.323459,CrNhp83hgFx0bLWF9,10.0.2.15,61821,192.168.33.254,53,udp,0.033936,45,61,SF,1,73,1,89
CLEAN,1371.382059,CUioa7hQdV8IFx6Jl,10.0.2.15,58593,192.168.33.254,53,udp,0.049442,45,105,SF,1,73,1,133
CLEAN,1370.755961,C4bsSn2nRdRMvdAshb,10.0.2.15,49349,52.222.171.214,443,tcp,5.903075,373,3710,SF,9,745,10,4114
CLEAN,1372.103538,CaCSwW3DaAlQkY9yS,10.0.2.15,56850,192.168.33.254,53,udp,0.036722,45,86,SF,1,73,1,114
CLEAN,1372.12061,Cpl0lj13rd6GI0JUC3,10.0.2.15,53648,192.168.33.254,53,udp,0.037878,29,74,SF,1,57,1,102
CLEAN,1372.122876,Cigxbb4Lxq7O8ZJfU5,10.0.2.15,59643,192.168.33.254,53,udp,0.035517,31,92,SF,1,59,1,120
CLEAN,1372.164242,Co32QV3ZshKEqibJV,10.0.2.15,62976,192.168.33.254,53,udp,0.034606,36,52,SF,1,64,1,80
CLEAN,1372.168681,CCnVSE2SuwoxP5WZR1,10.0.2.15,53808,192.168.33.254,53,udp,0.033706,32,48,SF,1,60,1,76
CLEAN,1372.170412,CVf6p53aR4730zLcMf,10.0.2.15,51841,192.168.33.254,53,udp,0.053483,43,102,SF,1,71,1,130
CLEAN,1372.21316,CnwMv42gtoFWiGTU68,10.0.2.15,61227,192.168.33.254,53,udp,0.050995,52,68,SF,1,80,1,96
CLEAN,1372.216033,CspDFa2Ldva9da3kO2,10.0.2.15,61107,192.168.33.254,53,udp,0.053118,36,64,SF,1,64,1,92
CLEAN,1372.217695,CwuEoK168B2rt56tF1,10.0.2.15,50898,192.168.33.254,53,udp,0.047232,29,77,SF,1,57,1,105
CLEAN,1372.285075,CUFPZz2SpQzpV6JxE,10.0.2.15,52071,192.168.33.254,53,udp,0.033709,52,80,SF,1,80,1,108
CLEAN,1372.290355,CQNcvr2Pe8E8eu1Xze,10.0.2.15,53624,192.168.33.254,53,udp,0.030929,33,70,SF,1,61,1,98
CLEAN,1372.290784,CFwCKi2ZpMCOdydLvk,10.0.2.15,57684,192.168.33.254,53,udp,0.033517,39,55,SF,1,67,1,83
CLEAN,1372.33448,Csqosl4Vw7HoIZQ4Ld,10.0.2.15,59913,192.168.33.254,53,udp,0.030287,35,51,SF,1,63,1,79
CLEAN,1372.338288,CpFOtd4yleSsEvu3Qf,10.0.2.15,58334,192.168.33.254,53,udp,0.035593,39,67,SF,1,67,1,95
CLEAN,1372.374394,CQfbum1q9rGFEfTFOk,10.0.2.15,49978,192.168.33.254,53,udp,0.069147,35,63,SF,1,63,1,91
CLEAN,1372.41123,C4Ew65aWMQvlFU6y9,10.0.2.15,60193,192.168.33.254,53,udp,0.079848,31,82,SF,1,59,1,110
CLEAN,1372.446822,CbExaa2gjeKsVwY6ua,10.0.2.15,59614,192.168.33.254,53,udp,0.084708,40,105,SF,1,68,1,133
CLEAN,1372.462076,CpzKfC358NDhnNStPi,10.0.2.15,53704,192.168.33.254,53,udp,0.087637,30,75,SF,1,58,1,103
CLEAN,1372.498969,Cd2Jdd4JPqLL3rFyHj,10.0.2.15,55457,192.168.33.254,53,udp,0.096488,42,58,SF,1,70,1,86
CLEAN,1372.554237,Caf5NS3Mv6vLwkQhDg,10.0.2.15,54175,192.168.33.254,53,udp,0.093485,36,52,SF,1,64,1,80
CLEAN,1372.562288,CjqJhg2nM4G6WR3una,10.0.2.15,55142,192.168.33.254,53,udp,0.087619,53,69,SF,1,81,1,97
CLEAN,1372.61685,Cbxwtm1yuegmZLW0Qi,10.0.2.15,61614,192.168.33.254,53,udp,0.064846,42,70,SF,1,70,1,98
CLEAN,1372.653246,CdnPF61XlmOSwQK13f,10.0.2.15,63315,192.168.33.254,53,udp,0.057991,53,81,SF,1,81,1,109
CLEAN,1372.657577,CqdgxC3yxu48x2kbmj,10.0.2.15,55680,192.168.33.254,53,udp,0.053614,36,64,SF,1,64,1,92
CLEAN,1371.978444,Cf5gVa1uf7PMVYL173,10.0.2.15,49353,52.222.171.214,443,tcp,5.691994,373,3710,SF,10,785,11,4154
CLEAN,1372.69571,CSMo2EHuJRbp7jJ0j,10.0.2.15,55523,192.168.33.254,53,udp,0.046172,45,86,SF,1,73,1,114
CLEAN,1372.717626,Cx1KTm2xMvNur8FG7g,10.0.2.15,55932,192.168.33.254,53,udp,0.046554,32,48,SF,1,60,1,76
CLEAN,1372.725531,Cj6uPReI8qzVwzngg,10.0.2.15,58691,192.168.33.254,53,udp,0.046599,43,102,SF,1,71,1,130
CLEAN,1372.753117,CA4slq1Q5K3tDnqXNj,10.0.2.15,64562,192.168.33.254,53,udp,0.035364,44,60,SF,1,72,1,88
CLEAN,1372.820993,CqRM982wa0NiTLVvH3,10.0.2.15,55565,192.168.33.254,53,udp,0.049006,50,66,SF,1,78,1,94
